,date,id,text,like,n_rt,author,location,retweeted,user_mentions,hastags
0,2022-12-12 14:49:10+00:00,1602314622777761793,🏆Is there a better way to describe the underworld’s media of @FoxNews @NewsmaxNow #qanon and the rest? https://t.co/iTXkSshBja,0,0,GarySanchez12,San Jose. CA,False,"[{'screen_name': 'FoxNews', 'name': 'Fox News', 'id': 1367531, 'id_str': '1367531', 'indices': [61, 69]}, {'screen_name': 'NewsmaxNow', 'name': 'Newsmax Now', 'id': 3170117781, 'id_str': '3170117781', 'indices': [70, 81]}]","[{'text': 'qanon', 'indices': [82, 88]}]"
1,2022-12-12 14:48:22+00:00,1602314423473164288,"I don't hate NORMAL #Republicans, I hate that they let an insane bunch of #Qanon #RINO Trumper domestic terrorist neo-nazis take over their party. 🙄 @GOP @TheDemocrats @CNN @MSNBC @FoxNews 

#uspoli #canpoli #eupoli",0,0,Loeb_0ttomi,"Toronto, Canada",False,[],"[{'text': 'Republicans', 'indices': [20, 32]}, {'text': 'Qanon', 'indices': [74, 80]}, {'text': 'RINO', 'indices': [81, 86]}]"
2,2022-12-12 14:47:55+00:00,1602314311036174339,"Here's the deal you filthy #QuntRag @RepMTG 

Go ahead and arm yourself, you won't win!

This pisses me off!

She's a goddamn congresswoman and 

she's threatening America with her #QAnon bullshit!

#NeverForgetJanuary6th 
#NaziGreen 
#Fascism 
#MAGA lost! https://t.co/osCPCIgFD8",0,0,777Parsnips777,"Oregon, USA",False,"[{'screen_name': 'RepMTG', 'name': 'Rep. Marjorie Taylor Greene🇺🇸', 'id': 1344356576786866176, 'id_str': '1344356576786866176', 'indices': [36, 43]}]","[{'text': 'QuntRag', 'indices': [27, 35]}]"
3,2022-12-12 14:29:05+00:00,1602309570256404488,@netflix “Oh poor us ‘they’ are out to get us” say the pampered Prince &amp; Princess of SoCal like a pair of super-numerated #QAnon conspiracy theorists 🥱,0,0,kingrickydarlin,"Blackheath, London, England",False,"[{'screen_name': 'netflix', 'name': 'Netflix', 'id': 16573941, 'id_str': '16573941', 'indices': [0, 8]}]",[]
4,2022-12-12 14:21:28+00:00,1602307652477911040,RT @1rpotter: #Qanon #ConspiracyTheories rules the right wing with lies and misinformation and propaganda.  They are in a bubble that is ag…,0,1,beckyjo84403201,,False,"[{'screen_name': '1rpotter', 'name': 'Rosemary Potter', 'id': 74090988, 'id_str': '74090988', 'indices': [3, 12]}]","[{'text': 'Qanon', 'indices': [14, 20]}, {'text': 'ConspiracyTheories', 'indices': [21, 40]}]"
5,2022-12-12 14:18:51+00:00,1602306992453869569,"Here's a conspiracy theory for the #QAnon nutjobs:

The @GOP is supporting police shootings to keep privatized healthcare/hospitals in business.

#ThinkAboutIt https://t.co/zBIdVRWQCa https://t.co/ddoP6lInS8",0,0,la_hwang,The 6ix,False,"[{'screen_name': 'GOP', 'name': 'GOP', 'id': 11134252, 'id_str': '11134252', 'indices': [56, 60]}]","[{'text': 'QAnon', 'indices': [35, 41]}]"
6,2022-12-12 14:18:11+00:00,1602306827970035713,"Lake drowned in KoolAid
https://t.co/TaWFrxZn9x #karilake #trump #maga #koolaid #jonetown #qanon #zombie #truebeliever #cult #stopthesteal #stevebannon #kevinmccarthy #rudygiuliani #jeffreyclark #AZ #Scottsdale #Phoenix #foxnews #conspiracy #jan6 #SaveOurDemocracy #VoteBluein2022",0,0,DutchReach,"Cambridge, MA, USA",False,[],"[{'text': 'karilake', 'indices': [48, 57]}, {'text': 'trump', 'indices': [58, 64]}, {'text': 'maga', 'indices': [65, 70]}, {'text': 'koolaid', 'indices': [71, 79]}, {'text': 'jonetown', 'indices': [80, 89]}, {'text': 'qanon', 'indices': [90, 96]}, {'text': 'zombie', 'indices': [97, 104]}]"
7,2022-12-12 14:15:50+00:00,1602306234224443394,RT @Garnet_2203: “Hey Hamilton #freedomfighters…👇👇👇#hamilton #dragshow #LGBTQ #ontario #QAnon #vaccine #canada @mini_bubbly https://t.co/KC…,0,14,rettamarie62,"Ontario, Canada",False,"[{'screen_name': 'Garnet_2203', 'name': 'Bev', 'id': 893479800, 'id_str': '893479800', 'indices': [3, 15]}, {'screen_name': 'mini_bubbly', 'name': '🐋🍁🌾🌻🍂Cheryl 🎋🌿🌾\U0001fab7', 'id': 2245822809, 'id_str': '2245822809', 'indices': [111, 123]}]","[{'text': 'freedomfighters', 'indices': [31, 47]}, {'text': 'hamilton', 'indices': [51, 60]}, {'text': 'dragshow', 'indices': [61, 70]}, {'text': 'LGBTQ', 'indices': [71, 77]}, {'text': 'ontario', 'indices': [78, 86]}, {'text': 'QAnon', 'indices': [87, 93]}, {'text': 'vaccine', 'indices': [94, 102]}, {'text': 'canada', 'indices': [103, 110]}]"
8,2022-12-12 14:12:05+00:00,1602305290535174144,Am I doing it right? #QAnon #FollowTheWhiteRabbit,0,0,SeanSpammity,Actual spambot living in eternal fear of Hillary Clinton,False,[],"[{'text': 'QAnon', 'indices': [21, 27]}, {'text': 'FollowTheWhiteRabbit', 'indices': [28, 49]}]"
9,2022-12-12 13:55:59+00:00,1602301239173476352,RT @Garnet_2203: “Hey Hamilton #freedomfighters…👇👇👇#hamilton #dragshow #LGBTQ #ontario #QAnon #vaccine #canada @mini_bubbly https://t.co/KC…,0,14,EleanorTalbot5,"Calgary, Alberta",False,"[{'screen_name': 'Garnet_2203', 'name': 'Bev', 'id': 893479800, 'id_str': '893479800', 'indices': [3, 15]}, {'screen_name': 'mini_bubbly', 'name': '🐋🍁🌾🌻🍂Cheryl 🎋🌿🌾\U0001fab7', 'id': 2245822809, 'id_str': '2245822809', 'indices': [111, 123]}]","[{'text': 'freedomfighters', 'indices': [31, 47]}, {'text': 'hamilton', 'indices': [51, 60]}, {'text': 'dragshow', 'indices': [61, 70]}, {'text': 'LGBTQ', 'indices': [71, 77]}, {'text': 'ontario', 'indices': [78, 86]}, {'text': 'QAnon', 'indices': [87, 93]}, {'text': 'vaccine', 'indices': [94, 102]}, {'text': 'canada', 'indices': [103, 110]}]"
10,2022-12-12 13:55:01+00:00,1602300997640114176,"@TheRickWilson tried it  on ChatGPT it gave me: ""Mainstream media is controlled by the deep state. #QAnon is the only one telling the truth about the #GreatAwakening. Liberals are trying to censor us, but we won't be silenced. #MAGA #IncelRevolution""",0,0,arpadg,Amsterdam & train stations,False,"[{'screen_name': 'TheRickWilson', 'name': 'Rick Wilson', 'id': 19084896, 'id_str': '19084896', 'indices': [0, 14]}]","[{'text': 'QAnon', 'indices': [99, 105]}]"
11,2022-12-12 13:50:10+00:00,1602299776707530752,#Qanon is not even a thing. https://t.co/YAc4BLs991,0,0,CheeksCowboy,The West,False,[],"[{'text': 'Qanon', 'indices': [0, 6]}]"
12,2022-12-12 13:46:47+00:00,1602298925448368128,RT @Garnet_2203: “Hey Hamilton #freedomfighters…👇👇👇#hamilton #dragshow #LGBTQ #ontario #QAnon #vaccine #canada @mini_bubbly https://t.co/KC…,0,14,WilliamLSeymour,"Fredericton, New Brunswick",False,"[{'screen_name': 'Garnet_2203', 'name': 'Bev', 'id': 893479800, 'id_str': '893479800', 'indices': [3, 15]}, {'screen_name': 'mini_bubbly', 'name': '🐋🍁🌾🌻🍂Cheryl 🎋🌿🌾\U0001fab7', 'id': 2245822809, 'id_str': '2245822809', 'indices': [111, 123]}]","[{'text': 'freedomfighters', 'indices': [31, 47]}, {'text': 'hamilton', 'indices': [51, 60]}, {'text': 'dragshow', 'indices': [61, 70]}, {'text': 'LGBTQ', 'indices': [71, 77]}, {'text': 'ontario', 'indices': [78, 86]}, {'text': 'QAnon', 'indices': [87, 93]}, {'text': 'vaccine', 'indices': [94, 102]}, {'text': 'canada', 'indices': [103, 110]}]"
13,2022-12-12 13:39:27+00:00,1602297079631577088,"One more time for all the #Qanon pushers out there:

There’s NO Qanon.

There is only Q, and there are Anons and bakers. Using the term shows you know NOTHING.

I’ve been following it since 2017 and still have lots of doubts. But I found MORE truth than in the liberal narrative.",0,0,Unbendableone,These United States of America,False,[],"[{'text': 'Qanon', 'indices': [26, 32]}]"
14,2022-12-12 13:38:42+00:00,1602296892028866564,"Told you all about #jack and his shenanigan's

What is he actually doing in Ghana and what is his connection to this whole Pizzagate thing? #pizzagate #QAnon https://t.co/duLvjbx8dS",0,0,ModelYendofICE,,False,[],"[{'text': 'jack', 'indices': [19, 24]}]"
15,2022-12-12 13:29:57+00:00,1602294688928927744,RT @OsintJobs: Happy Monday #OSINT friends! A  study by Johanna Wild illuminated how Germany's #QAnon followers have used online tools for…,0,4,KAS_stoner,,False,"[{'screen_name': 'OsintJobs', 'name': 'OSINT Jobs', 'id': 1278732367176310795, 'id_str': '1278732367176310795', 'indices': [3, 13]}]","[{'text': 'OSINT', 'indices': [28, 34]}, {'text': 'QAnon', 'indices': [95, 101]}]"
16,2022-12-12 13:25:23+00:00,1602293536963043328,#QAnon crazy BS https://t.co/fmdzoS9dXJ,0,0,NordicElk,Europe,False,[],"[{'text': 'QAnon', 'indices': [0, 6]}]"
17,2022-12-12 13:22:19+00:00,1602292766700363776,"My sister and I were together at all times. Never meandered off, always stuck together. It’s sad there’s a real hit on me designed to manipulate and socially engineer my sister’s future testimony/interview after I would die in a #Qanon/Trump hitjob &amp; coverup",0,0,xenastuxnet,"Washington, DC",False,[],[]
18,2022-12-12 13:16:47+00:00,1602291374765887492,"😂🤣🤡#Media

#Germany arrests dozens as #QAnon-inspired ""Reichsbürger"" group accused of plotting to overthrow government https://t.co/u5TSiD5tvc",0,0,_aquariusmac,Latitude & longitude au Canada,False,[],"[{'text': 'Media', 'indices': [3, 9]}, {'text': 'Germany', 'indices': [11, 19]}, {'text': 'QAnon', 'indices': [38, 44]}]"
19,2022-12-12 13:13:20+00:00,1602290507958321152,RT @Garnet_2203: “Hey Hamilton #freedomfighters…👇👇👇#hamilton #dragshow #LGBTQ #ontario #QAnon #vaccine #canada @mini_bubbly https://t.co/KC…,0,14,annie_horton50,"Toronto, Ontario",False,"[{'screen_name': 'Garnet_2203', 'name': 'Bev', 'id': 893479800, 'id_str': '893479800', 'indices': [3, 15]}, {'screen_name': 'mini_bubbly', 'name': '🐋🍁🌾🌻🍂Cheryl 🎋🌿🌾\U0001fab7', 'id': 2245822809, 'id_str': '2245822809', 'indices': [111, 123]}]","[{'text': 'freedomfighters', 'indices': [31, 47]}, {'text': 'hamilton', 'indices': [51, 60]}, {'text': 'dragshow', 'indices': [61, 70]}, {'text': 'LGBTQ', 'indices': [71, 77]}, {'text': 'ontario', 'indices': [78, 86]}, {'text': 'QAnon', 'indices': [87, 93]}, {'text': 'vaccine', 'indices': [94, 102]}, {'text': 'canada', 'indices': [103, 110]}]"
20,2022-12-12 13:04:38+00:00,1602288316510273537,RT @Garnet_2203: “Hey Hamilton #freedomfighters…👇👇👇#hamilton #dragshow #LGBTQ #ontario #QAnon #vaccine #canada @mini_bubbly https://t.co/KC…,0,14,FretterJulie,Canada,False,"[{'screen_name': 'Garnet_2203', 'name': 'Bev', 'id': 893479800, 'id_str': '893479800', 'indices': [3, 15]}, {'screen_name': 'mini_bubbly', 'name': '🐋🍁🌾🌻🍂Cheryl 🎋🌿🌾\U0001fab7', 'id': 2245822809, 'id_str': '2245822809', 'indices': [111, 123]}]","[{'text': 'freedomfighters', 'indices': [31, 47]}, {'text': 'hamilton', 'indices': [51, 60]}, {'text': 'dragshow', 'indices': [61, 70]}, {'text': 'LGBTQ', 'indices': [71, 77]}, {'text': 'ontario', 'indices': [78, 86]}, {'text': 'QAnon', 'indices': [87, 93]}, {'text': 'vaccine', 'indices': [94, 102]}, {'text': 'canada', 'indices': [103, 110]}]"
21,2022-12-12 13:03:48+00:00,1602288105989767168,"Reality vs 🦇-💩 conspiracy theories and distraction politics. I choose reality. I've heard better lies from little kids than what comes out of #Qanon #GOP #RINO Trumper mouths. 🙄 #RIPTwitter 

#Twitter #ElonMusk #uspoli #canpoli #eupoli #ukpoli #NWO🚫🐦 #FreeVsHateSpeech https://t.co/F7nYuvPpbp",1,0,Loeb_0ttomi,"Toronto, Canada",False,[],[]
22,2022-12-12 13:02:33+00:00,1602287792897363968,"@RepMTG
@gop
@GOPLeader
@GOPChairwoman
@SenateGOP
@HouseGOP
#Trump
#MAGA
#qAnon

Proof that @gop members were deeply involved in the Jan6th conspiracy.
They are now admitting it.
What more proof do the people need.. 

#LockHimUp
#LockHerUp
#LockThemUp

https://t.co/NrbmutGmou",0,0,ashman06,UK ,False,"[{'screen_name': 'RepMTG', 'name': 'Rep. Marjorie Taylor Greene🇺🇸', 'id': 1344356576786866176, 'id_str': '1344356576786866176', 'indices': [0, 7]}, {'screen_name': 'GOP', 'name': 'GOP', 'id': 11134252, 'id_str': '11134252', 'indices': [8, 12]}, {'screen_name': 'GOPLeader', 'name': 'Kevin McCarthy', 'id': 19739126, 'id_str': '19739126', 'indices': [13, 23]}, {'screen_name': 'GOPChairwoman', 'name': 'Ronna McDaniel', 'id': 2353605901, 'id_str': '2353605901', 'indices': [24, 38]}, {'screen_name': 'SenateGOP', 'name': 'Senate Republicans', 'id': 14344823, 'id_str': '14344823', 'indices': [39, 49]}, {'screen_name': 'HouseGOP', 'name': 'House Republicans', 'id': 15207668, 'id_str': '15207668', 'indices': [50, 59]}, {'screen_name': 'GOP', 'name': 'GOP', 'id': 11134252, 'id_str': '11134252', 'indices': [92, 96]}]","[{'text': 'Trump', 'indices': [60, 66]}, {'text': 'MAGA', 'indices': [67, 72]}, {'text': 'qAnon', 'indices': [73, 79]}]"
23,2022-12-12 12:58:10+00:00,1602286688922902528,RT @Garnet_2203: “Hey Hamilton #freedomfighters…👇👇👇#hamilton #dragshow #LGBTQ #ontario #QAnon #vaccine #canada @mini_bubbly https://t.co/KC…,0,14,town1012,"Ottawa, Ontario",False,"[{'screen_name': 'Garnet_2203', 'name': 'Bev', 'id': 893479800, 'id_str': '893479800', 'indices': [3, 15]}, {'screen_name': 'mini_bubbly', 'name': '🐋🍁🌾🌻🍂Cheryl 🎋🌿🌾\U0001fab7', 'id': 2245822809, 'id_str': '2245822809', 'indices': [111, 123]}]","[{'text': 'freedomfighters', 'indices': [31, 47]}, {'text': 'hamilton', 'indices': [51, 60]}, {'text': 'dragshow', 'indices': [61, 70]}, {'text': 'LGBTQ', 'indices': [71, 77]}, {'text': 'ontario', 'indices': [78, 86]}, {'text': 'QAnon', 'indices': [87, 93]}, {'text': 'vaccine', 'indices': [94, 102]}, {'text': 'canada', 'indices': [103, 110]}]"
24,2022-12-12 12:52:45+00:00,1602285326281605122,"@mikepompeo I think your #QAnon #Querdenker General Mike Flynn, Bannon, Stone, Jones,... are close to the ""Reichsbürger"" network &amp; the Cambridge Analytica Connection &amp; want to make ""Operation AJAX"" in Germany. Is H. XIII Prinz Reuß close to @CIA @theFAMiLYLEADER? 
👇
https://t.co/oNIuwBlROe https://t.co/ObXxlzDc6r",0,0,BonJargon,,False,"[{'screen_name': 'mikepompeo', 'name': 'Mike Pompeo', 'id': 1163992520252153857, 'id_str': '1163992520252153857', 'indices': [0, 11]}]","[{'text': 'QAnon', 'indices': [25, 31]}, {'text': 'Querdenker', 'indices': [32, 43]}]"
25,2022-12-12 12:49:46+00:00,1602284577120206848,"@GOP You mean the brain-washed #MAGAs and #QAnon who only listen to #FoxNews? If they feel left behind, it's because they've been fed that propaganda from you and others in your cult. https://t.co/uVV6MTBRM5",0,0,FeelUnusual,counter.social,False,"[{'screen_name': 'GOP', 'name': 'GOP', 'id': 11134252, 'id_str': '11134252', 'indices': [0, 4]}]","[{'text': 'MAGAs', 'indices': [31, 37]}, {'text': 'QAnon', 'indices': [42, 48]}, {'text': 'FoxNews', 'indices': [68, 76]}]"
26,2022-12-12 12:38:02+00:00,1602281623952687106,RT @Garnet_2203: “Hey Hamilton #freedomfighters…👇👇👇#hamilton #dragshow #LGBTQ #ontario #QAnon #vaccine #canada @mini_bubbly https://t.co/KC…,0,14,bobatyork,"Pickering, Ontario",False,"[{'screen_name': 'Garnet_2203', 'name': 'Bev', 'id': 893479800, 'id_str': '893479800', 'indices': [3, 15]}, {'screen_name': 'mini_bubbly', 'name': '🐋🍁🌾🌻🍂Cheryl 🎋🌿🌾\U0001fab7', 'id': 2245822809, 'id_str': '2245822809', 'indices': [111, 123]}]","[{'text': 'freedomfighters', 'indices': [31, 47]}, {'text': 'hamilton', 'indices': [51, 60]}, {'text': 'dragshow', 'indices': [61, 70]}, {'text': 'LGBTQ', 'indices': [71, 77]}, {'text': 'ontario', 'indices': [78, 86]}, {'text': 'QAnon', 'indices': [87, 93]}, {'text': 'vaccine', 'indices': [94, 102]}, {'text': 'canada', 'indices': [103, 110]}]"
27,2022-12-12 12:36:54+00:00,1602281337343426561,RT @Garnet_2203: “Hey Hamilton #freedomfighters…👇👇👇#hamilton #dragshow #LGBTQ #ontario #QAnon #vaccine #canada @mini_bubbly https://t.co/KC…,0,14,Fathertoflowers,"Ontario, Canada",False,"[{'screen_name': 'Garnet_2203', 'name': 'Bev', 'id': 893479800, 'id_str': '893479800', 'indices': [3, 15]}, {'screen_name': 'mini_bubbly', 'name': '🐋🍁🌾🌻🍂Cheryl 🎋🌿🌾\U0001fab7', 'id': 2245822809, 'id_str': '2245822809', 'indices': [111, 123]}]","[{'text': 'freedomfighters', 'indices': [31, 47]}, {'text': 'hamilton', 'indices': [51, 60]}, {'text': 'dragshow', 'indices': [61, 70]}, {'text': 'LGBTQ', 'indices': [71, 77]}, {'text': 'ontario', 'indices': [78, 86]}, {'text': 'QAnon', 'indices': [87, 93]}, {'text': 'vaccine', 'indices': [94, 102]}, {'text': 'canada', 'indices': [103, 110]}]"
28,2022-12-12 12:36:31+00:00,1602281240220016640,"RT @crankycartoons: WTAF HAPPENED IN PETERBOROUGH!?
#QAnon Canadian style. The United People of Canada receive a punch in the face from obj…",0,322,AMFGM,,False,"[{'screen_name': 'crankycartoons', 'name': 'Cranky Canuck 🤘🥶', 'id': 949026103049445376, 'id_str': '949026103049445376', 'indices': [3, 18]}]","[{'text': 'QAnon', 'indices': [52, 58]}]"
29,2022-12-12 12:35:22+00:00,1602280953711403008,RT @OsintJobs: Happy Monday #OSINT friends! A  study by Johanna Wild illuminated how Germany's #QAnon followers have used online tools for…,0,4,MLSetiawan92,"Sidoarjo, East Java",False,"[{'screen_name': 'OsintJobs', 'name': 'OSINT Jobs', 'id': 1278732367176310795, 'id_str': '1278732367176310795', 'indices': [3, 13]}]","[{'text': 'OSINT', 'indices': [28, 34]}, {'text': 'QAnon', 'indices': [95, 101]}]"
30,2022-12-12 12:35:13+00:00,1602280913991352321,@georgehahn #QElon will make a small fortune through #Twitter. By investing a large one. I think he’s less interested in money at this point than in polluting the information-sphere. He doesn’t want reasoned debate. He wants #QAnon and chaos.,0,0,jamie_saris,"Maynooth. Kildare, Ireland",False,"[{'screen_name': 'georgehahn', 'name': 'George Hahn', 'id': 22730752, 'id_str': '22730752', 'indices': [0, 11]}]","[{'text': 'QElon', 'indices': [12, 18]}, {'text': 'Twitter', 'indices': [53, 61]}]"
31,2022-12-12 12:34:56+00:00,1602280843422142464,RT @Garnet_2203: “Hey Hamilton #freedomfighters…👇👇👇#hamilton #dragshow #LGBTQ #ontario #QAnon #vaccine #canada @mini_bubbly https://t.co/KC…,0,14,trev13crys,"Adjala-Tosorontio, Ontario",False,"[{'screen_name': 'Garnet_2203', 'name': 'Bev', 'id': 893479800, 'id_str': '893479800', 'indices': [3, 15]}, {'screen_name': 'mini_bubbly', 'name': '🐋🍁🌾🌻🍂Cheryl 🎋🌿🌾\U0001fab7', 'id': 2245822809, 'id_str': '2245822809', 'indices': [111, 123]}]","[{'text': 'freedomfighters', 'indices': [31, 47]}, {'text': 'hamilton', 'indices': [51, 60]}, {'text': 'dragshow', 'indices': [61, 70]}, {'text': 'LGBTQ', 'indices': [71, 77]}, {'text': 'ontario', 'indices': [78, 86]}, {'text': 'QAnon', 'indices': [87, 93]}, {'text': 'vaccine', 'indices': [94, 102]}, {'text': 'canada', 'indices': [103, 110]}]"
32,2022-12-12 12:33:37+00:00,1602280512155959298,"Happy Bacofoil birthday x

#qanon🇺🇸
#conspiracy https://t.co/YHXp3i7urM",0,0,Midge_UK,"Birmingham, West Midlands",False,[],"[{'text': 'qanon', 'indices': [27, 33]}, {'text': 'conspiracy', 'indices': [36, 47]}]"
33,2022-12-12 12:33:01+00:00,1602280359705600000,RT @Garnet_2203: “Hey Hamilton #freedomfighters…👇👇👇#hamilton #dragshow #LGBTQ #ontario #QAnon #vaccine #canada @mini_bubbly https://t.co/KC…,0,14,LwezSoju,WideWideWorld,False,"[{'screen_name': 'Garnet_2203', 'name': 'Bev', 'id': 893479800, 'id_str': '893479800', 'indices': [3, 15]}, {'screen_name': 'mini_bubbly', 'name': '🐋🍁🌾🌻🍂Cheryl 🎋🌿🌾\U0001fab7', 'id': 2245822809, 'id_str': '2245822809', 'indices': [111, 123]}]","[{'text': 'freedomfighters', 'indices': [31, 47]}, {'text': 'hamilton', 'indices': [51, 60]}, {'text': 'dragshow', 'indices': [61, 70]}, {'text': 'LGBTQ', 'indices': [71, 77]}, {'text': 'ontario', 'indices': [78, 86]}, {'text': 'QAnon', 'indices': [87, 93]}, {'text': 'vaccine', 'indices': [94, 102]}, {'text': 'canada', 'indices': [103, 110]}]"
34,2022-12-12 12:32:19+00:00,1602280183687421952,"RT @crankycartoons: WTAF HAPPENED IN PETERBOROUGH!?
#QAnon Canadian style. The United People of Canada receive a punch in the face from obj…",0,322,DarleneHanlon12,,False,"[{'screen_name': 'crankycartoons', 'name': 'Cranky Canuck 🤘🥶', 'id': 949026103049445376, 'id_str': '949026103049445376', 'indices': [3, 18]}]","[{'text': 'QAnon', 'indices': [52, 58]}]"
35,2022-12-12 12:30:29+00:00,1602279722352009216,"1. Republicans and #Qanon #GOP #RINO Trumpers are not the same.

2. @elonmusk is doing the exact same thing, randomly to anybody left of them. There's been multiple reports of account tampering and culling.

@thehill #Twitter #uspoli #canpoli #eupoli #ukpoli #PotKettle #NWO🚫🐦 https://t.co/FlRQfoM3UP",0,0,Loeb_0ttomi,"Toronto, Canada",False,"[{'screen_name': 'elonmusk', 'name': 'Elon Musk', 'id': 44196397, 'id_str': '44196397', 'indices': [68, 77]}]","[{'text': 'Qanon', 'indices': [19, 25]}, {'text': 'GOP', 'indices': [26, 30]}, {'text': 'RINO', 'indices': [31, 36]}]"
36,2022-12-12 12:29:20+00:00,1602279433582288899,RT @Garnet_2203: “Hey Hamilton #freedomfighters…👇👇👇#hamilton #dragshow #LGBTQ #ontario #QAnon #vaccine #canada @mini_bubbly https://t.co/KC…,0,14,Micheal_Meechan,Niagara Falls,False,"[{'screen_name': 'Garnet_2203', 'name': 'Bev', 'id': 893479800, 'id_str': '893479800', 'indices': [3, 15]}, {'screen_name': 'mini_bubbly', 'name': '🐋🍁🌾🌻🍂Cheryl 🎋🌿🌾\U0001fab7', 'id': 2245822809, 'id_str': '2245822809', 'indices': [111, 123]}]","[{'text': 'freedomfighters', 'indices': [31, 47]}, {'text': 'hamilton', 'indices': [51, 60]}, {'text': 'dragshow', 'indices': [61, 70]}, {'text': 'LGBTQ', 'indices': [71, 77]}, {'text': 'ontario', 'indices': [78, 86]}, {'text': 'QAnon', 'indices': [87, 93]}, {'text': 'vaccine', 'indices': [94, 102]}, {'text': 'canada', 'indices': [103, 110]}]"
37,2022-12-12 12:25:11+00:00,1602278389532041217,RT @Garnet_2203: “Hey Hamilton #freedomfighters…👇👇👇#hamilton #dragshow #LGBTQ #ontario #QAnon #vaccine #canada @mini_bubbly https://t.co/KC…,0,14,mini_bubbly,"Nova Scotia, Canada",False,"[{'screen_name': 'Garnet_2203', 'name': 'Bev', 'id': 893479800, 'id_str': '893479800', 'indices': [3, 15]}, {'screen_name': 'mini_bubbly', 'name': '🐋🍁🌾🌻🍂Cheryl 🎋🌿🌾\U0001fab7', 'id': 2245822809, 'id_str': '2245822809', 'indices': [111, 123]}]","[{'text': 'freedomfighters', 'indices': [31, 47]}, {'text': 'hamilton', 'indices': [51, 60]}, {'text': 'dragshow', 'indices': [61, 70]}, {'text': 'LGBTQ', 'indices': [71, 77]}, {'text': 'ontario', 'indices': [78, 86]}, {'text': 'QAnon', 'indices': [87, 93]}, {'text': 'vaccine', 'indices': [94, 102]}, {'text': 'canada', 'indices': [103, 110]}]"
38,2022-12-12 12:25:03+00:00,1602278356199817217,RT @Garnet_2203: “Hey Hamilton #freedomfighters…👇👇👇#hamilton #dragshow #LGBTQ #ontario #QAnon #vaccine #canada @mini_bubbly https://t.co/KC…,0,14,Nannynannynanoo,Ontario,False,"[{'screen_name': 'Garnet_2203', 'name': 'Bev', 'id': 893479800, 'id_str': '893479800', 'indices': [3, 15]}, {'screen_name': 'mini_bubbly', 'name': '🐋🍁🌾🌻🍂Cheryl 🎋🌿🌾\U0001fab7', 'id': 2245822809, 'id_str': '2245822809', 'indices': [111, 123]}]","[{'text': 'freedomfighters', 'indices': [31, 47]}, {'text': 'hamilton', 'indices': [51, 60]}, {'text': 'dragshow', 'indices': [61, 70]}, {'text': 'LGBTQ', 'indices': [71, 77]}, {'text': 'ontario', 'indices': [78, 86]}, {'text': 'QAnon', 'indices': [87, 93]}, {'text': 'vaccine', 'indices': [94, 102]}, {'text': 'canada', 'indices': [103, 110]}]"
39,2022-12-12 12:22:41+00:00,1602277757995651074,“Hey Hamilton #freedomfighters…👇👇👇#hamilton #dragshow #LGBTQ #ontario #QAnon #vaccine #canada @mini_bubbly https://t.co/KCL1Fxhp34,36,14,Garnet_2203,Canada,False,"[{'screen_name': 'mini_bubbly', 'name': '🐋🍁🌾🌻🍂Cheryl 🎋🌿🌾\U0001fab7', 'id': 2245822809, 'id_str': '2245822809', 'indices': [94, 106]}]","[{'text': 'freedomfighters', 'indices': [14, 30]}, {'text': 'hamilton', 'indices': [34, 43]}, {'text': 'dragshow', 'indices': [44, 53]}, {'text': 'LGBTQ', 'indices': [54, 60]}, {'text': 'ontario', 'indices': [61, 69]}, {'text': 'QAnon', 'indices': [70, 76]}, {'text': 'vaccine', 'indices': [77, 85]}, {'text': 'canada', 'indices': [86, 93]}]"
40,2022-12-12 11:55:06+00:00,1602270816523063297,#Qanon #ConspiracyTheories rules the right wing with lies and misinformation and propaganda.  They are in a bubble that is against American values and Democracy. Those believing in #ConspiracyTheories will always be wrong. They keep drinking that Kool-Aid.,4,1,1rpotter,,False,[],"[{'text': 'Qanon', 'indices': [0, 6]}, {'text': 'ConspiracyTheories', 'indices': [7, 26]}]"
41,2022-12-12 11:33:11+00:00,1602265304591175681,"#ElonIsDestroyingTwitter 
#QAnon 
Elon Musk uses QAnon tactic in criticizing former Twitter safety chief 
https://t.co/UPV9V1BvCv",1,0,ariegoldshlager,"Sarasota, FL",False,[],"[{'text': 'ElonIsDestroyingTwitter', 'indices': [0, 24]}, {'text': 'QAnon', 'indices': [26, 32]}]"
42,2022-12-12 11:16:19+00:00,1602261057040486400,"Translation, Twitter comms execs were more worried about how #QAnon might react being a larger, more independent and tech savvy community than one single man, #Trump. Their motive was fear. https://t.co/SvGFDmFMM7",2,0,Quincun36705461,Not in the #EUSSR,False,[],"[{'text': 'QAnon', 'indices': [61, 67]}]"
43,2022-12-12 11:15:56+00:00,1602260960722518016,"@RonFilipkowski Still saying, he tries to get all the ""Truth"" Social users back over to Twitter, hoping to get them to pay the $8/Month ... he knows they are suckers for anything #MAGA, #TFG, #Qanon etc., so ...",0,0,2000WU6,Germany,False,"[{'screen_name': 'RonFilipkowski', 'name': 'Ron Filipkowski 🇺🇦', 'id': 1298372735383605249, 'id_str': '1298372735383605249', 'indices': [0, 15]}]",[]
